CustomerID,TotalQuantity,AvgUnitPrice,AvgTransactionValue,Cluster
12528.0,740.0,13.40453488372093,1399.2233333333334,2
12530.0,734.0,10.899677419354838,1814.6675,1
12531.0,45.0,8.993074123134072,278.55,1
12532.0,276.0,14.627951807228914,1877.9,2
12534.0,645.0,12.80774193548387,5348.549397321428,0
12535.0,219.0,14.750882352941176,1489.29,2
12536.0,1972.0,12.84790076335878,5348.549397321428,3
12537.0,5.0,8.993074123134072,30.950000000000003,1
12538.0,191.0,13.903333333333332,2330.82,2
12539.0,1972.0,13.852006688963211,5348.549397321428,3
12540.0,1972.0,12.888633405639913,4343.0617647058825,3
12541.0,1008.0,13.92231111111111,3092.6012499999997,0
12542.0,431.0,13.93248520710059,5348.549397321428,0
12544.0,224.0,13.560754716981133,1429.895,2
12545.0,507.0,13.174375,3003.4449999999997,0
12546.0,722.0,11.191818181818181,2628.9,1
12547.0,887.0,13.834424778761061,2685.71125,0
12548.0,48.0,11.6875,561.0,1
12550.0,1120.0,13.345614035087719,5348.549397321428,0
12551.0,168.0,12.715882352941176,879.505,2
12552.0,85.0,16.30432533744031,1196.93,2
12553.0,1972.0,13.22440931780366,2644.4929166666666,3
12556.0,376.0,12.796910569105691,1494.57,2
12557.0,1315.0,8.993074123134072,2055.0341666666664,3
12558.0,186.0,8.993074123134072,1213.24,1
12559.0,261.0,12.906,1520.0349999999999,2
12560.0,1076.0,10.9047572815534,5348.549397321428,0
12561.0,1086.0,13.363646408839777,5348.549397321428,0
12562.0,1630.0,9.783437500000002,2123.8864285714285,3
12564.0,130.0,13.879,1625.93,2
12565.0,80.0,12.658888888888889,969.5,2
12566.0,240.0,13.245,2747.95,0
12567.0,1972.0,12.61933638443936,4839.0795,3
12569.0,1693.0,11.592101910828026,577.1540625,3
12571.0,503.0,11.467647058823529,2763.1625,1
12572.0,436.0,10.54189655172414,2194.78,1
12573.0,84.0,12.336071428571428,1025.38,2
12574.0,59.0,14.094,791.58,2
12576.0,945.0,12.262954545454544,2202.41,3
12577.0,471.0,11.926712328767122,1826.59,1
12578.0,1172.0,12.669732142857143,5348.549397321428,0
12579.0,282.0,12.807500000000001,3286.32,0
12580.0,236.0,11.242173913043478,2566.92,1
12581.0,160.0,11.985714285714284,1824.03,1
12582.0,252.0,12.0475,1458.445,1
12583.0,1972.0,11.740431034482757,2741.4066666666668,3
12584.0,413.0,14.444947368421053,610.9344444444445,2
12585.0,1089.0,13.035294117647059,5348.549397321428,0
12586.0,79.0,14.346363636363636,1011.4300000000001,2
12587.0,50.0,8.993074123134072,309.5,1
12588.0,52.0,15.576666666666666,712.19,2
12589.0,302.0,13.383333333333333,1836.3174999999999,2
12590.0,1630.0,12.76439393939394,5348.549397321428,3
12591.0,225.0,12.687999999999999,2652.1549999999997,0
12592.0,280.0,9.31125,1232.795,1
12593.0,204.0,9.381499999999999,628.52,1
12594.0,1568.0,11.560526315789474,1891.7244444444445,3
12596.0,344.0,12.7528,1950.1049999999998,2
12597.0,1966.0,13.165198019801979,5348.549397321428,3
12598.0,1762.0,11.931259842519685,2809.9292857142855,3
12599.0,894.0,11.363272727272728,1421.9385714285713,1
12600.0,665.0,12.276470588235295,787.2315,1
12601.0,230.0,12.951739130434783,555.284,2
12602.0,162.0,11.956666666666665,1817.46,1
12603.0,26.0,16.30432533744031,272.74499999999995,2
12604.0,200.0,11.852666666666666,1143.9724999999999,1
12607.0,1218.0,12.372871287128714,5348.549397321428,0
12609.0,595.0,12.779298245614035,2292.8416666666667,0
12610.0,1942.0,8.993074123134072,3113.978333333333,3
12611.0,672.0,12.830153846153847,5348.549397321428,0
12612.0,250.0,14.023888888888889,3238.135,0
12613.0,1604.0,12.326912751677852,4664.631249999999,3
12614.0,76.0,15.743500000000001,1102.41,2
12615.0,1180.0,10.966700000000001,3037.26625,3
12616.0,280.0,13.082333333333333,1763.6,2
12617.0,654.0,12.958197424892703,4059.795,0
12618.0,95.0,13.633,1114.39,2
12619.0,1560.0,10.698048780487804,2010.9537499999997,3
12620.0,1050.0,9.883555555555555,3328.055,3
12621.0,1972.0,11.020154525386314,2917.19619047619,3
12622.0,68.0,13.354,801.12,2
12623.0,189.0,11.321176470588235,2029.3,1
12624.0,461.0,13.964907407407408,1418.65125,2
12625.0,1515.0,11.65904761904762,5348.549397321428,3
12626.0,1972.0,11.89561403508772,4135.248888888888,3
12627.0,1972.0,11.099478260869565,3550.3735714285717,3
12628.0,431.0,10.657631578947369,1395.3366666666668,1
12630.0,542.0,10.23983870967742,2541.4500000000003,1
12631.0,232.0,13.658,2870.14,0
12633.0,921.0,12.337319587628865,2586.3737499999997,0
12635.0,1092.0,12.3151,4199.541666666667,0
12637.0,1972.0,11.745348837209303,4207.3881249999995,3
12638.0,567.0,11.863684210526316,5348.549397321428,0
12639.0,198.0,12.37095238095238,2221.445,2
12640.0,1780.0,14.957286432160805,5348.549397321428,0
12641.0,71.0,13.6,877.1,2
12642.0,514.0,12.530681818181819,1977.955,2
12643.0,464.0,12.215,815.4974999999998,1
12644.0,315.0,12.961612903225806,3706.25,0
12645.0,1026.0,11.167826086956522,2800.585,3
12646.0,1216.0,12.148083333333334,3242.3849999999998,3
12647.0,1122.0,13.479363636363637,1108.1883333333333,2
12648.0,159.0,12.7065,1937.06,2
12649.0,528.0,13.346031746031745,1252.1699999999998,2
12650.0,250.0,8.993074123134072,1590.7,1
12651.0,75.0,12.075,867.3,1
12652.0,530.0,12.741272727272728,3116.7675,0
12653.0,777.0,12.816521739130433,3034.6199999999994,0
12654.0,260.0,12.338823529411764,586.822,2
12656.0,1357.0,12.164462809917357,2693.778,3
12657.0,482.0,11.384090909090908,1236.89625,1
12658.0,311.0,13.690882352941177,3691.91,0
12659.0,58.0,12.4375,647.545,2
12660.0,116.0,8.993074123134072,779.94,1
12662.0,1972.0,11.812681818181819,2022.4354545454546,3
12663.0,185.0,14.44509090909091,1355.245,2
12664.0,612.0,12.585357142857143,730.6783333333332,2
12665.0,36.0,11.53,411.10499999999996,1
12666.0,67.0,13.614848484848483,968.33,2
12667.0,391.0,12.7840625,4478.9,0
12668.0,1519.0,11.715668789808916,4195.15,3
12669.0,1094.0,12.172244897959182,5348.549397321428,0
12670.0,1782.0,12.71474358974359,3283.7016666666664,3
12671.0,610.0,13.89021472392638,4123.2474999999995,0
12672.0,78.0,12.9,931.2,2
12673.0,711.0,12.636510638297873,2620.943333333333,0
12674.0,1016.0,12.534303797468356,3010.0225,0
12675.0,90.0,13.762156862745098,1326.97,2
12676.0,642.0,12.253333333333334,1249.1291666666666,1
12678.0,1972.0,12.346984924623117,3983.3814999999995,3
12679.0,407.0,12.989545454545453,1231.5475,2
12680.0,429.0,10.879183673469388,1129.40875,1
12681.0,1972.0,12.59715909090909,3644.9254545454546,3
12682.0,1972.0,11.582757201646091,1648.275806451613,3
12683.0,1972.0,11.682930513595165,3547.9985714285713,3
12684.0,1649.0,11.268571428571429,2977.873333333333,3
12685.0,1487.0,12.043973509933775,2794.4883333333332,3
12686.0,106.0,11.071666666666665,1159.4,1
12688.0,1972.0,12.849122807017542,5348.549397321428,3
12689.0,622.0,11.805428571428571,3452.985,0
12690.0,644.0,12.925581395348836,4004.295,0
12691.0,308.0,12.949259259259259,749.24,2
12692.0,25.0,11.637222222222222,147.54500000000002,1
12693.0,247.0,13.744571428571428,767.74625,2
12694.0,483.0,12.939714285714285,2835.1549999999997,0
12695.0,1441.0,13.120069930069931,3594.329,3
12697.0,451.0,12.44578947368421,1745.1316666666664,2
12700.0,1972.0,10.986060606060606,5348.549397321428,3
12701.0,664.0,12.359019607843136,3743.7625,0
12702.0,403.0,13.435866666666666,2658.6675,0
12703.0,163.0,12.165,1942.7,1
12704.0,806.0,12.4715,1132.375625,2
12705.0,1972.0,12.234664634146341,5348.549397321428,3
12707.0,256.0,13.281818181818181,3242.17,0
12708.0,1292.0,13.289319727891156,1573.6625,3
12709.0,1972.0,12.42951219512195,2471.0924999999997,3
12710.0,834.0,12.04864864864865,3113.361666666666,0
12712.0,950.0,15.101315789473684,1019.8253846153846,2
12713.0,505.0,8.993074123134072,3270.25,1
12714.0,1972.0,11.565240384615386,5348.549397321428,3
12715.0,200.0,10.15904761904762,1000.225,1
12716.0,1351.0,12.60281690140845,3860.8875,3
12717.0,510.0,12.657857142857143,2030.2983333333334,2
12718.0,620.0,13.27479797979798,3906.065,0
12719.0,370.0,9.376216216216216,1596.73,1
12720.0,1972.0,11.18930029154519,1674.8253846153846,3
12721.0,1878.0,12.108129032258065,3494.036666666667,3
12722.0,559.0,13.154615384615385,1663.0175,2
12723.0,423.0,9.835147058823528,754.588,1
12724.0,439.0,10.766938775510205,1086.5975,1
12725.0,162.0,13.393043478260868,2041.74,2
12726.0,1972.0,11.434273504273504,3456.2742857142853,3
12727.0,1880.0,11.52818181818182,2946.105714285714,3
12728.0,391.0,13.287380952380952,1176.105,2
12729.0,231.0,13.319600000000001,2794.86,0
12731.0,1972.0,12.721245421245422,4928.469999999999,3
12732.0,212.0,15.050147058823528,1424.125,2
12733.0,162.0,12.982285714285714,1035.8274999999999,2
12734.0,88.0,11.465,972.6899999999998,1
12735.0,363.0,14.279756097560977,2183.745,2
12736.0,74.0,11.726666666666667,818.2349999999999,1
12738.0,147.0,12.664,1647.17,2
12739.0,465.0,12.752162162162161,5348.549397321428,0
12740.0,328.0,12.366296296296296,3771.165,0
12742.0,4.0,11.463333333333333,46.129999999999995,1
12743.0,319.0,12.971268656716418,1899.51,2
12744.0,1972.0,12.982511627906975,5348.549397321428,3
12747.0,1193.0,13.126504854368932,1202.8218181818181,3
12748.0,1972.0,10.82161867364747,963.9042028985507,3
12749.0,1399.0,13.027929292929292,3347.114,3
12750.0,137.0,14.704666666666666,1686.92,2
12752.0,1272.0,12.370000000000001,5348.549397321428,0
12753.0,1972.0,12.462081218274111,5348.549397321428,3
12754.0,413.0,11.403015873015873,1461.2699999999998,1
12755.0,29.0,14.9725,160.74249999999998,2
12756.0,98.0,11.01,1062.8249999999998,1
12757.0,1972.0,12.088431635388739,2911.401818181818,3
12758.0,1803.0,10.081546391752576,5348.549397321428,3
12759.0,884.0,12.520869565217392,3414.125,0
12760.0,349.0,13.316972972972973,4648.16,0
12761.0,14.0,15.128181818181817,210.39,2
12762.0,875.0,9.016571428571428,2548.845,1
12763.0,285.0,12.448823529411765,1105.8633333333332,2
12764.0,386.0,14.969777777777777,5348.549397321428,0
12766.0,1972.0,12.224967320261438,5348.549397321428,3
12769.0,353.0,14.318709677419355,4333.83,0
12770.0,305.0,11.950000000000001,3272.9399999999996,0
12772.0,551.0,13.017222222222221,5348.549397321428,0
12775.0,830.0,13.062622950819671,1927.602,2
12777.0,732.0,13.041194029850747,4630.4325,0
12778.0,671.0,11.910909090909088,1244.3374999999999,1
12779.0,1972.0,13.495120772946859,2151.2229166666666,3
12781.0,518.0,11.884583333333333,2912.8099999999995,0
12782.0,1026.0,11.870204081632652,2328.882,3
12783.0,589.0,12.297692307692309,1590.5875,1
12784.0,298.0,8.993074123134072,2033.17,1
12785.0,129.0,10.032307692307693,1221.82,1
12787.0,254.0,11.042352941176471,900.0833333333334,1
12788.0,4.0,8.993074123134072,24.76,1
12789.0,3.0,16.30432533744031,109.52000000000001,2
12790.0,164.0,13.472999999999999,1983.08,2
12791.0,26.0,12.15,272.74499999999995,1
12792.0,215.0,12.515833333333333,2556.83,0
12793.0,278.0,9.975,1332.82,1
12794.0,582.0,12.118666666666668,3307.075,0
12795.0,64.0,15.68153846153846,982.32,2
12796.0,343.0,14.046612903225807,4531.575,0
12797.0,117.0,13.426666666666668,1430.8200000000002,2
12798.0,208.0,10.77125,727.3199999999998,1
12802.0,312.0,12.29875,3605.02,0
12803.0,415.0,13.976619718309857,5348.549397321428,0
12808.0,187.0,12.129259259259259,672.9033333333333,1
12809.0,284.0,14.528507462686568,1845.6775,2
12810.0,1.0,11.98,11.98,1
12811.0,217.0,11.571785714285713,1156.2175,1
12812.0,164.0,12.368666666666666,1916.0,2
12814.0,26.0,12.08,272.74499999999995,1
12815.0,361.0,13.684651162790697,2255.2375,2
12816.0,122.0,15.35153846153846,847.75,2
12817.0,477.0,13.105388349514563,3036.2349999999997,0
12818.0,208.0,13.5,2471.87,2
12820.0,1070.0,12.79146017699115,2415.07,3
12821.0,70.0,12.773333333333333,812.56,2
12822.0,514.0,11.711521739130434,2779.155,0
12823.0,130.0,16.30432533744031,272.74499999999995,2
12824.0,268.0,13.990204081632653,1663.645,2
12826.0,1033.0,9.964772727272727,1450.2478571428571,1
12827.0,197.0,11.854800000000001,718.2966666666666,1
12828.0,494.0,11.095535714285715,828.4274999999999,1
12829.0,153.0,14.849285714285713,645.67,2
12830.0,1293.0,13.570904522613066,2102.627857142857,3
12831.0,115.0,12.882222222222222,1345.1,2
12832.0,197.0,13.618275862068966,809.9966666666668,2
12833.0,156.0,15.128333333333332,2026.6000000000001,2
12834.0,110.0,15.265555555555554,1447.5,2
12836.0,1047.0,13.513714285714286,3222.82625,0
12837.0,116.0,13.845531914893618,788.22,2
12838.0,359.0,12.515365853658535,2189.74,2
12839.0,1972.0,10.892929936305732,2787.804285714286,3
12840.0,1511.0,10.054070796460175,3511.7775,3
12841.0,1972.0,12.397023026315788,1315.5019230769228,3
12842.0,491.0,12.763235294117647,2869.85,0
12843.0,1186.0,13.453127035830617,1590.6144444444444,3
12844.0,125.0,12.945769230769232,807.585,2
12845.0,78.0,12.883571428571429,176.506,2
12847.0,778.0,11.622747252747253,5348.549397321428,0
12849.0,525.0,13.17530612244898,3117.6225,0
12851.0,109.0,11.9116,1243.42,1
12852.0,149.0,13.560588235294118,1837.645,2
12853.0,646.0,13.867179487179488,1325.2108333333333,2
12854.0,573.0,13.034272727272727,2361.07,2
12855.0,30.0,11.836666666666666,346.5,1
12856.0,1057.0,11.457515923566879,1991.3575,3
12857.0,343.0,14.287391304347826,2324.69,2
12858.0,15.0,11.94909090909091,179.29999999999998,1
12863.0,101.0,14.51,580.4424999999999,2
12864.0,64.0,10.923333333333332,678.9299999999998,1
12865.0,903.0,13.028842105263157,5348.549397321428,0
12866.0,167.0,13.8376,2184.52,2
12867.0,1972.0,11.060565371024735,5348.549397321428,3
12868.0,928.0,12.848598130841122,1859.0458333333333,2
12871.0,156.0,12.411818181818182,875.295,2
12872.0,315.0,12.68560606060606,1905.5275,2
12873.0,86.0,14.329999999999998,969.9149999999998,2
12875.0,52.0,10.42,272.74499999999995,1
12876.0,1972.0,13.806026587887741,5348.549397321428,3
12877.0,1146.0,11.628246753246753,1057.1145833333333,1
12878.0,548.0,12.025625,2094.096666666667,1
12879.0,210.0,12.125,777.1966666666666,1
12881.0,100.0,15.633703703703702,917.27,2
12882.0,218.0,10.066153846153847,1041.2275,1
12883.0,196.0,15.583333333333334,682.4575,2
12884.0,414.0,13.607849462365591,2806.46,0
12885.0,655.0,13.259295774647887,2610.9133333333334,0
12886.0,716.0,13.721829268292684,4290.735,0
12888.0,76.0,15.463999999999999,514.3449999999999,2
12890.0,249.0,11.959634146341463,2924.83,0
12891.0,78.0,10.626666666666667,272.74499999999995,1
12892.0,3.0,9.370000000000001,30.990000000000002,1
12893.0,96.0,11.981470588235295,1090.03,1
12895.0,718.0,13.856378600823044,3163.116666666667,0
12896.0,13.0,8.993074123134072,77.61,1
12897.0,82.0,13.0175,455.07749999999993,2
12900.0,7.0,12.448333333333332,95.1,2
12901.0,1972.0,11.381724137931034,915.0523214285713,3
12902.0,66.0,14.209,818.54,2
12904.0,287.0,13.089861111111112,1719.3525,2
12906.0,1119.0,11.228095238095237,2391.2309999999998,3
12907.0,3.0,15.58,46.480000000000004,2
12908.0,52.0,10.89,272.74499999999995,1
12909.0,1368.0,13.441829268292683,2768.545833333333,3
12910.0,1450.0,11.647066666666666,1958.5981249999998,3
12912.0,522.0,8.993074123134072,985.941,1
12913.0,889.0,8.993074123134072,1617.2379999999998,1
12914.0,129.0,14.136271186440677,1668.46,2
12915.0,93.0,16.21181818181818,662.98,2
12916.0,971.0,13.806355140186916,3030.49,0
12917.0,26.0,15.32,272.74499999999995,2
12919.0,627.0,10.916199999999998,1066.2124999999999,1
12920.0,177.0,13.045526315789473,1022.6774999999999,2
12921.0,1972.0,11.034819444444445,2486.639189189189,3
12922.0,350.0,11.918214285714285,3986.6499999999996,0
12923.0,68.0,13.259285714285713,877.03,2
12924.0,636.0,13.26699421965318,1348.0758333333333,2
12925.0,518.0,9.75159090909091,2373.985,1
12927.0,50.0,10.615,529.0649999999999,1
12928.0,1574.0,10.80922480620155,2658.66,3
12929.0,40.0,15.122,267.695,2
12930.0,246.0,13.134400000000001,1469.8775,2
12931.0,1972.0,13.005337243401758,1840.7759374999998,3
